,year,week,country,boot,value
3,2.0,3.0,41.0,11.0,0.0
4,2.0,4.0,41.0,11.0,0.0
5,2.0,5.0,41.0,11.0,0.0
6,2.0,6.0,41.0,11.0,0.0
7,2.0,7.0,41.0,11.0,0.0
8,2.0,8.0,41.0,11.0,0.0
9,2.0,9.0,41.0,11.0,0.0
10,2.0,10.0,41.0,11.0,0.0
11,2.0,11.0,41.0,11.0,0.0
0,2.0,0.0,41.0,12.0,0.0
1,2.0,1.0,41.0,12.0,0.0
2,2.0,2.0,41.0,12.0,0.0
3,2.0,3.0,41.0,12.0,0.0
4,2.0,4.0,41.0,12.0,0.0
5,2.0,5.0,41.0,12.0,0.0
6,2.0,6.0,41.0,12.0,0.0
7,2.0,7.0,41.0,12.0,0.0
8,2.0,8.0,41.0,12.0,0.0
9,2.0,9.0,41.0,12.0,0.0
10,2.0,10.0,41.0,12.0,0.0
11,2.0,11.0,41.0,12.0,0.0
0,2.0,0.0,41.0,13.0,0.0
1,2.0,1.0,41.0,13.0,0.0
2,2.0,2.0,41.0,13.0,0.0
3,2.0,3.0,41.0,13.0,0.0
4,2.0,4.0,41.0,13.0,0.0
5,2.0,5.0,41.0,13.0,0.0
6,2.0,6.0,41.0,13.0,0.0
7,2.0,7.0,41.0,13.0,0.0
8,2.0,8.0,41.0,13.0,0.0
9,2.0,9.0,41.0,13.0,0.0
10,2.0,10.0,41.0,13.0,0.0
11,2.0,11.0,41.0,13.0,0.0
0,2.0,0.0,41.0,14.0,0.0
1,2.0,1.0,41.0,14.0,0.0
2,2.0,2.0,41.0,14.0,0.0
3,2.0,3.0,41.0,14.0,0.0
4,2.0,4.0,41.0,14.0,0.0
5,2.0,5.0,41.0,14.0,0.0
6,2.0,6.0,41.0,14.0,0.0
7,2.0,7.0,41.0,14.0,0.0
8,2.0,8.0,41.0,14.0,0.0
9,2.0,9.0,41.0,14.0,0.0
10,2.0,10.0,41.0,14.0,0.0
11,2.0,11.0,41.0,14.0,0.0
0,2.0,0.0,42.0,0.0,0.0
1,2.0,1.0,42.0,0.0,0.0
2,2.0,2.0,42.0,0.0,0.0
3,2.0,3.0,42.0,0.0,0.0
4,2.0,4.0,42.0,0.0,0.0
5,2.0,5.0,42.0,0.0,0.0
6,2.0,6.0,42.0,0.0,0.0
7,2.0,7.0,42.0,0.0,0.0
8,2.0,8.0,42.0,0.0,0.0
9,2.0,9.0,42.0,0.0,0.0
10,2.0,10.0,42.0,0.0,0.0
11,2.0,11.0,42.0,0.0,0.0
0,2.0,0.0,42.0,1.0,0.0
1,2.0,1.0,42.0,1.0,0.0
2,2.0,2.0,42.0,1.0,0.0
3,2.0,3.0,42.0,1.0,0.0
4,2.0,4.0,42.0,1.0,0.0
5,2.0,5.0,42.0,1.0,0.0
6,2.0,6.0,42.0,1.0,0.0
7,2.0,7.0,42.0,1.0,0.0
8,2.0,8.0,42.0,1.0,0.0
9,2.0,9.0,42.0,1.0,0.0
10,2.0,10.0,42.0,1.0,0.0
11,2.0,11.0,42.0,1.0,0.0
0,2.0,0.0,42.0,2.0,0.0
1,2.0,1.0,42.0,2.0,0.0
2,2.0,2.0,42.0,2.0,0.0
3,2.0,3.0,42.0,2.0,0.0
4,2.0,4.0,42.0,2.0,0.0
5,2.0,5.0,42.0,2.0,0.0
6,2.0,6.0,42.0,2.0,0.0
7,2.0,7.0,42.0,2.0,0.0
8,2.0,8.0,42.0,2.0,0.0
9,2.0,9.0,42.0,2.0,0.0
10,2.0,10.0,42.0,2.0,0.0
11,2.0,11.0,42.0,2.0,0.0
0,2.0,0.0,42.0,3.0,0.0
1,2.0,1.0,42.0,3.0,0.0
2,2.0,2.0,42.0,3.0,0.0
3,2.0,3.0,42.0,3.0,0.0
4,2.0,4.0,42.0,3.0,0.0
5,2.0,5.0,42.0,3.0,0.0
6,2.0,6.0,42.0,3.0,0.0
7,2.0,7.0,42.0,3.0,0.0
8,2.0,8.0,42.0,3.0,0.0
9,2.0,9.0,42.0,3.0,0.0
10,2.0,10.0,42.0,3.0,0.0
11,2.0,11.0,42.0,3.0,0.0
0,2.0,0.0,42.0,4.0,0.0
1,2.0,1.0,42.0,4.0,0.0
2,2.0,2.0,42.0,4.0,0.0
3,2.0,3.0,42.0,4.0,0.0
4,2.0,4.0,42.0,4.0,0.0
5,2.0,5.0,42.0,4.0,0.0
6,2.0,6.0,42.0,4.0,0.0
7,2.0,7.0,42.0,4.0,0.0
8,2.0,8.0,42.0,4.0,0.0
9,2.0,9.0,42.0,4.0,0.0
10,2.0,10.0,42.0,4.0,0.0
11,2.0,11.0,42.0,4.0,0.0
0,2.0,0.0,42.0,5.0,0.0
1,2.0,1.0,42.0,5.0,0.0
2,2.0,2.0,42.0,5.0,0.0
3,2.0,3.0,42.0,5.0,0.0
4,2.0,4.0,42.0,5.0,0.0
5,2.0,5.0,42.0,5.0,0.0
6,2.0,6.0,42.0,5.0,0.0
7,2.0,7.0,42.0,5.0,0.0
8,2.0,8.0,42.0,5.0,0.0
9,2.0,9.0,42.0,5.0,0.0
10,2.0,10.0,42.0,5.0,0.0
11,2.0,11.0,42.0,5.0,0.0
0,2.0,0.0,42.0,6.0,0.0
1,2.0,1.0,42.0,6.0,0.0
2,2.0,2.0,42.0,6.0,0.0
3,2.0,3.0,42.0,6.0,0.0
4,2.0,4.0,42.0,6.0,0.0
5,2.0,5.0,42.0,6.0,0.0
6,2.0,6.0,42.0,6.0,0.0
7,2.0,7.0,42.0,6.0,0.0
8,2.0,8.0,42.0,6.0,0.0
9,2.0,9.0,42.0,6.0,0.0
10,2.0,10.0,42.0,6.0,0.0
11,2.0,11.0,42.0,6.0,0.0
0,2.0,0.0,42.0,7.0,0.0
1,2.0,1.0,42.0,7.0,0.0
2,2.0,2.0,42.0,7.0,0.0
3,2.0,3.0,42.0,7.0,0.0
4,2.0,4.0,42.0,7.0,0.0
5,2.0,5.0,42.0,7.0,0.0
6,2.0,6.0,42.0,7.0,0.0
7,2.0,7.0,42.0,7.0,0.0
8,2.0,8.0,42.0,7.0,0.0
9,2.0,9.0,42.0,7.0,0.0
10,2.0,10.0,42.0,7.0,0.0
11,2.0,11.0,42.0,7.0,0.0
0,2.0,0.0,42.0,8.0,0.0
1,2.0,1.0,42.0,8.0,0.0
2,2.0,2.0,42.0,8.0,0.0
3,2.0,3.0,42.0,8.0,0.0
4,2.0,4.0,42.0,8.0,0.0
5,2.0,5.0,42.0,8.0,0.0
6,2.0,6.0,42.0,8.0,0.0
7,2.0,7.0,42.0,8.0,0.0
8,2.0,8.0,42.0,8.0,0.0
9,2.0,9.0,42.0,8.0,0.0
10,2.0,10.0,42.0,8.0,0.0
11,2.0,11.0,42.0,8.0,0.0
0,2.0,0.0,42.0,9.0,0.0
1,2.0,1.0,42.0,9.0,0.0
2,2.0,2.0,42.0,9.0,0.0
3,2.0,3.0,42.0,9.0,0.0
4,2.0,4.0,42.0,9.0,0.0
5,2.0,5.0,42.0,9.0,0.0
6,2.0,6.0,42.0,9.0,0.0
7,2.0,7.0,42.0,9.0,0.0
8,2.0,8.0,42.0,9.0,0.0
9,2.0,9.0,42.0,9.0,0.0
10,2.0,10.0,42.0,9.0,0.0
11,2.0,11.0,42.0,9.0,0.0
0,2.0,0.0,42.0,10.0,0.0
1,2.0,1.0,42.0,10.0,0.0
2,2.0,2.0,42.0,10.0,0.0
3,2.0,3.0,42.0,10.0,0.0
4,2.0,4.0,42.0,10.0,0.0
5,2.0,5.0,42.0,10.0,0.0
6,2.0,6.0,42.0,10.0,0.0
7,2.0,7.0,42.0,10.0,0.0
8,2.0,8.0,42.0,10.0,0.0
9,2.0,9.0,42.0,10.0,0.0
10,2.0,10.0,42.0,10.0,0.0
11,2.0,11.0,42.0,10.0,0.0
0,2.0,0.0,42.0,11.0,0.0
1,2.0,1.0,42.0,11.0,0.0
2,2.0,2.0,42.0,11.0,0.0
3,2.0,3.0,42.0,11.0,0.0
4,2.0,4.0,42.0,11.0,0.0
5,2.0,5.0,42.0,11.0,0.0
6,2.0,6.0,42.0,11.0,0.0
7,2.0,7.0,42.0,11.0,0.0
8,2.0,8.0,42.0,11.0,0.0
9,2.0,9.0,42.0,11.0,0.0
10,2.0,10.0,42.0,11.0,0.0
11,2.0,11.0,42.0,11.0,0.0
0,2.0,0.0,42.0,12.0,0.0
1,2.0,1.0,42.0,12.0,0.0
2,2.0,2.0,42.0,12.0,0.0
3,2.0,3.0,42.0,12.0,0.0
4,2.0,4.0,42.0,12.0,0.0
5,2.0,5.0,42.0,12.0,0.0
6,2.0,6.0,42.0,12.0,0.0
7,2.0,7.0,42.0,12.0,0.0
8,2.0,8.0,42.0,12.0,0.0
9,2.0,9.0,42.0,12.0,0.0
10,2.0,10.0,42.0,12.0,0.0
11,2.0,11.0,42.0,12.0,0.0
0,2.0,0.0,42.0,13.0,0.0
1,2.0,1.0,42.0,13.0,0.0
2,2.0,2.0,42.0,13.0,0.0
3,2.0,3.0,42.0,13.0,0.0
4,2.0,4.0,42.0,13.0,0.0
5,2.0,5.0,42.0,13.0,0.0
6,2.0,6.0,42.0,13.0,0.0
7,2.0,7.0,42.0,13.0,0.0
8,2.0,8.0,42.0,13.0,0.0
9,2.0,9.0,42.0,13.0,0.0
10,2.0,10.0,42.0,13.0,0.0
11,2.0,11.0,42.0,13.0,0.0
0,2.0,0.0,42.0,14.0,0.0
1,2.0,1.0,42.0,14.0,0.0
2,2.0,2.0,42.0,14.0,0.0
3,2.0,3.0,42.0,14.0,0.0
4,2.0,4.0,42.0,14.0,0.0
5,2.0,5.0,42.0,14.0,0.0
6,2.0,6.0,42.0,14.0,0.0
7,2.0,7.0,42.0,14.0,0.0
8,2.0,8.0,42.0,14.0,0.0
9,2.0,9.0,42.0,14.0,0.0
10,2.0,10.0,42.0,14.0,0.0
11,2.0,11.0,42.0,14.0,0.0
0,2.0,0.0,43.0,0.0,0.0
1,2.0,1.0,43.0,0.0,0.0
2,2.0,2.0,43.0,0.0,0.0
3,2.0,3.0,43.0,0.0,0.0
4,2.0,4.0,43.0,0.0,0.0
5,2.0,5.0,43.0,0.0,0.0
6,2.0,6.0,43.0,0.0,0.0
7,2.0,7.0,43.0,0.0,0.0
8,2.0,8.0,43.0,0.0,0.0
9,2.0,9.0,43.0,0.0,0.0
10,2.0,10.0,43.0,0.0,0.0
11,2.0,11.0,43.0,0.0,0.0
0,2.0,0.0,43.0,1.0,0.0
1,2.0,1.0,43.0,1.0,0.0
2,2.0,2.0,43.0,1.0,0.0
3,2.0,3.0,43.0,1.0,0.0
4,2.0,4.0,43.0,1.0,0.0
5,2.0,5.0,43.0,1.0,0.0
6,2.0,6.0,43.0,1.0,0.0
7,2.0,7.0,43.0,1.0,0.0
8,2.0,8.0,43.0,1.0,0.0
9,2.0,9.0,43.0,1.0,0.0
10,2.0,10.0,43.0,1.0,0.0
11,2.0,11.0,43.0,1.0,0.0
0,2.0,0.0,43.0,2.0,0.0
1,2.0,1.0,43.0,2.0,0.0
2,2.0,2.0,43.0,2.0,0.0
3,2.0,3.0,43.0,2.0,0.0
4,2.0,4.0,43.0,2.0,0.0
5,2.0,5.0,43.0,2.0,0.0
6,2.0,6.0,43.0,2.0,0.0
7,2.0,7.0,43.0,2.0,0.0
8,2.0,8.0,43.0,2.0,0.0
9,2.0,9.0,43.0,2.0,0.0
10,2.0,10.0,43.0,2.0,0.0
11,2.0,11.0,43.0,2.0,0.0
0,2.0,0.0,43.0,3.0,0.0
1,2.0,1.0,43.0,3.0,0.0
2,2.0,2.0,43.0,3.0,0.0
3,2.0,3.0,43.0,3.0,0.0
4,2.0,4.0,43.0,3.0,0.0
5,2.0,5.0,43.0,3.0,0.0
6,2.0,6.0,43.0,3.0,0.0
7,2.0,7.0,43.0,3.0,0.0
8,2.0,8.0,43.0,3.0,0.0
9,2.0,9.0,43.0,3.0,0.0
10,2.0,10.0,43.0,3.0,0.0
11,2.0,11.0,43.0,3.0,0.0
0,2.0,0.0,43.0,4.0,0.0
1,2.0,1.0,43.0,4.0,0.0
2,2.0,2.0,43.0,4.0,0.0
3,2.0,3.0,43.0,4.0,0.0
4,2.0,4.0,43.0,4.0,0.0
5,2.0,5.0,43.0,4.0,0.0
6,2.0,6.0,43.0,4.0,0.0
7,2.0,7.0,43.0,4.0,0.0
8,2.0,8.0,43.0,4.0,0.0
9,2.0,9.0,43.0,4.0,0.0
10,2.0,10.0,43.0,4.0,0.0
11,2.0,11.0,43.0,4.0,0.0
0,2.0,0.0,43.0,5.0,0.0
1,2.0,1.0,43.0,5.0,0.0
2,2.0,2.0,43.0,5.0,0.0
3,2.0,3.0,43.0,5.0,0.0
4,2.0,4.0,43.0,5.0,0.0
5,2.0,5.0,43.0,5.0,0.0
6,2.0,6.0,43.0,5.0,0.0
7,2.0,7.0,43.0,5.0,0.0
8,2.0,8.0,43.0,5.0,0.0
9,2.0,9.0,43.0,5.0,0.0
10,2.0,10.0,43.0,5.0,0.0
11,2.0,11.0,43.0,5.0,0.0
0,2.0,0.0,43.0,6.0,0.0
1,2.0,1.0,43.0,6.0,0.0
2,2.0,2.0,43.0,6.0,0.0
3,2.0,3.0,43.0,6.0,0.0
4,2.0,4.0,43.0,6.0,0.0
5,2.0,5.0,43.0,6.0,0.0
6,2.0,6.0,43.0,6.0,0.0
7,2.0,7.0,43.0,6.0,0.0
8,2.0,8.0,43.0,6.0,0.0
9,2.0,9.0,43.0,6.0,0.0
10,2.0,10.0,43.0,6.0,0.0
11,2.0,11.0,43.0,6.0,0.0
0,2.0,0.0,43.0,7.0,0.0
1,2.0,1.0,43.0,7.0,0.0
2,2.0,2.0,43.0,7.0,0.0
3,2.0,3.0,43.0,7.0,0.0
4,2.0,4.0,43.0,7.0,0.0
5,2.0,5.0,43.0,7.0,0.0
6,2.0,6.0,43.0,7.0,0.0
7,2.0,7.0,43.0,7.0,0.0
8,2.0,8.0,43.0,7.0,0.0
9,2.0,9.0,43.0,7.0,0.0
10,2.0,10.0,43.0,7.0,0.0
11,2.0,11.0,43.0,7.0,0.0
0,2.0,0.0,43.0,8.0,0.0
1,2.0,1.0,43.0,8.0,0.0
2,2.0,2.0,43.0,8.0,0.0
3,2.0,3.0,43.0,8.0,0.0
4,2.0,4.0,43.0,8.0,0.0
5,2.0,5.0,43.0,8.0,0.0
6,2.0,6.0,43.0,8.0,0.0
7,2.0,7.0,43.0,8.0,0.0
8,2.0,8.0,43.0,8.0,0.0
9,2.0,9.0,43.0,8.0,0.0
10,2.0,10.0,43.0,8.0,0.0
11,2.0,11.0,43.0,8.0,0.0
0,2.0,0.0,43.0,9.0,0.0
1,2.0,1.0,43.0,9.0,0.0
2,2.0,2.0,43.0,9.0,0.0
3,2.0,3.0,43.0,9.0,0.0
4,2.0,4.0,43.0,9.0,0.0
5,2.0,5.0,43.0,9.0,0.0
6,2.0,6.0,43.0,9.0,0.0
7,2.0,7.0,43.0,9.0,0.0
8,2.0,8.0,43.0,9.0,0.0
9,2.0,9.0,43.0,9.0,0.0
10,2.0,10.0,43.0,9.0,0.0
11,2.0,11.0,43.0,9.0,0.0
0,2.0,0.0,43.0,10.0,0.0
1,2.0,1.0,43.0,10.0,0.0
2,2.0,2.0,43.0,10.0,0.0
3,2.0,3.0,43.0,10.0,0.0
4,2.0,4.0,43.0,10.0,0.0
5,2.0,5.0,43.0,10.0,0.0
6,2.0,6.0,43.0,10.0,0.0
7,2.0,7.0,43.0,10.0,0.0
8,2.0,8.0,43.0,10.0,0.0
9,2.0,9.0,43.0,10.0,0.0
10,2.0,10.0,43.0,10.0,0.0
11,2.0,11.0,43.0,10.0,0.0
0,2.0,0.0,43.0,11.0,0.0
1,2.0,1.0,43.0,11.0,0.0
2,2.0,2.0,43.0,11.0,0.0
3,2.0,3.0,43.0,11.0,0.0
4,2.0,4.0,43.0,11.0,0.0
5,2.0,5.0,43.0,11.0,0.0
6,2.0,6.0,43.0,11.0,0.0
7,2.0,7.0,43.0,11.0,0.0
8,2.0,8.0,43.0,11.0,0.0
9,2.0,9.0,43.0,11.0,0.0
10,2.0,10.0,43.0,11.0,0.0
11,2.0,11.0,43.0,11.0,0.0
0,2.0,0.0,43.0,12.0,0.0
1,2.0,1.0,43.0,12.0,0.0
2,2.0,2.0,43.0,12.0,0.0
3,2.0,3.0,43.0,12.0,0.0
4,2.0,4.0,43.0,12.0,0.0
5,2.0,5.0,43.0,12.0,0.0
6,2.0,6.0,43.0,12.0,0.0
7,2.0,7.0,43.0,12.0,0.0
8,2.0,8.0,43.0,12.0,0.0
9,2.0,9.0,43.0,12.0,0.0
10,2.0,10.0,43.0,12.0,0.0
11,2.0,11.0,43.0,12.0,0.0
0,2.0,0.0,43.0,13.0,0.0
1,2.0,1.0,43.0,13.0,0.0
2,2.0,2.0,43.0,13.0,0.0
3,2.0,3.0,43.0,13.0,0.0
4,2.0,4.0,43.0,13.0,0.0
5,2.0,5.0,43.0,13.0,0.0
6,2.0,6.0,43.0,13.0,0.0
7,2.0,7.0,43.0,13.0,0.0
8,2.0,8.0,43.0,13.0,0.0
9,2.0,9.0,43.0,13.0,0.0
10,2.0,10.0,43.0,13.0,0.0
11,2.0,11.0,43.0,13.0,0.0
0,2.0,0.0,43.0,14.0,0.0
1,2.0,1.0,43.0,14.0,0.0
2,2.0,2.0,43.0,14.0,0.0
3,2.0,3.0,43.0,14.0,0.0
4,2.0,4.0,43.0,14.0,0.0
5,2.0,5.0,43.0,14.0,0.0
6,2.0,6.0,43.0,14.0,0.0
7,2.0,7.0,43.0,14.0,0.0
8,2.0,8.0,43.0,14.0,0.0
9,2.0,9.0,43.0,14.0,0.0
10,2.0,10.0,43.0,14.0,0.0
11,2.0,11.0,43.0,14.0,0.0
0,2.0,0.0,44.0,0.0,2.0726398534434356
1,2.0,1.0,44.0,0.0,1.634297460196244
2,2.0,2.0,44.0,0.0,0.8452811523513003
3,2.0,3.0,44.0,0.0,0.0
4,2.0,4.0,44.0,0.0,0.0
5,2.0,5.0,44.0,0.0,0.0
6,2.0,6.0,44.0,0.0,0.012430605181636967
7,2.0,7.0,44.0,0.0,3.6068382298086044
8,2.0,8.0,44.0,0.0,8.428604555527706
9,2.0,9.0,44.0,0.0,7.025908897136694
10,2.0,10.0,44.0,0.0,5.842384435369278
11,2.0,11.0,44.0,0.0,3.6068382298086044
0,2.0,0.0,44.0,1.0,6.32456106794119
1,2.0,1.0,44.0,1.0,0.8452811523513003
2,2.0,2.0,44.0,1.0,0.0
3,2.0,3.0,44.0,1.0,0.0
4,2.0,4.0,44.0,1.0,0.0
5,2.0,5.0,44.0,1.0,0.0
6,2.0,6.0,44.0,1.0,3.168495836561412
7,2.0,7.0,44.0,1.0,7.68342248700748
8,2.0,8.0,44.0,1.0,9.612129017295121
9,2.0,9.0,44.0,1.0,5.184870845498491
10,2.0,10.0,44.0,1.0,3.913677905081638
11,2.0,11.0,44.0,1.0,3.9575121444063575
0,2.0,0.0,44.0,2.0,2.072639853443435
1,2.0,1.0,44.0,2.0,1.6342974601962443
2,2.0,2.0,44.0,2.0,0.8452811523513001
3,2.0,3.0,44.0,2.0,0.0
4,2.0,4.0,44.0,2.0,0.0
5,2.0,5.0,44.0,2.0,0.0
6,2.0,6.0,44.0,2.0,0.012430605181636967
7,2.0,7.0,44.0,2.0,3.6068382298086044
8,2.0,8.0,44.0,2.0,8.428604555527706
9,2.0,9.0,44.0,2.0,7.025908897136694
10,2.0,10.0,44.0,2.0,5.842384435369278
11,2.0,11.0,44.0,2.0,3.6068382298086044
0,2.0,0.0,44.0,3.0,5.973887153343436
1,2.0,1.0,44.0,3.0,0.0
2,2.0,2.0,44.0,3.0,0.8452811523513003
3,2.0,3.0,44.0,3.0,0.0
4,2.0,4.0,44.0,3.0,0.0
5,2.0,5.0,44.0,3.0,0.0
6,2.0,6.0,44.0,3.0,3.650672469133323
7,2.0,7.0,44.0,3.0,4.045180623055796
8,2.0,8.0,44.0,3.0,9.17378662404793
9,2.0,9.0,44.0,3.0,4.439688776978267
10,2.0,10.0,44.0,3.0,6.499898025240065
11,2.0,11.0,44.0,3.0,3.2999985545355703
0,2.0,0.0,44.0,4.0,1.7219659388456825
1,2.0,1.0,44.0,4.0,0.0
2,2.0,2.0,44.0,4.0,5.535544760096245
3,2.0,3.0,44.0,4.0,0.0
4,2.0,4.0,44.0,4.0,0.0
5,2.0,5.0,44.0,4.0,0.0
6,2.0,6.0,44.0,4.0,0.49460723775354704
7,2.0,7.0,44.0,4.0,0.0
8,2.0,8.0,44.0,4.0,7.990262162280515
9,2.0,9.0,44.0,4.0,6.280726828616471
10,2.0,10.0,44.0,4.0,8.428604555527706
11,2.0,11.0,44.0,4.0,2.9493246399378172
0,2.0,0.0,44.0,5.0,0.0
1,2.0,1.0,44.0,5.0,10.22580836784119
2,2.0,2.0,44.0,5.0,0.0
3,2.0,3.0,44.0,5.0,0.0
4,2.0,4.0,44.0,5.0,0.0
5,2.0,5.0,44.0,5.0,0.0
6,2.0,6.0,44.0,5.0,0.0
7,2.0,7.0,44.0,5.0,6.806737700513098
8,2.0,8.0,44.0,5.0,8.121764880254672
9,2.0,9.0,44.0,5.0,10.357311085815345
10,2.0,10.0,44.0,5.0,2.5986507253400646
11,2.0,11.0,44.0,5.0,4.571191494952425
0,2.0,0.0,44.0,6.0,2.072639853443435
1,2.0,1.0,44.0,6.0,1.634297460196244
2,2.0,2.0,44.0,6.0,0.8452811523513003
3,2.0,3.0,44.0,6.0,0.0
4,2.0,4.0,44.0,6.0,0.0
5,2.0,5.0,44.0,6.0,0.0
6,2.0,6.0,44.0,6.0,0.012430605181636967
7,2.0,7.0,44.0,6.0,3.6068382298086044
8,2.0,8.0,44.0,6.0,8.428604555527706
9,2.0,9.0,44.0,6.0,7.025908897136694
10,2.0,10.0,44.0,6.0,5.842384435369278
11,2.0,11.0,44.0,6.0,3.6068382298086044
0,2.0,0.0,44.0,7.0,0.0
1,2.0,1.0,44.0,7.0,2.423313768041188
2,2.0,2.0,44.0,7.0,5.535544760096245
3,2.0,3.0,44.0,7.0,0.0
4,2.0,4.0,44.0,7.0,0.0
5,2.0,5.0,44.0,7.0,0.0
6,2.0,6.0,44.0,7.0,0.0
7,2.0,7.0,44.0,7.0,0.0
8,2.0,8.0,44.0,7.0,7.24508009376029
9,2.0,9.0,44.0,7.0,8.866946948774897
10,2.0,10.0,44.0,7.0,7.771090965656917
11,2.0,11.0,44.0,7.0,3.2561643152108513
0,2.0,0.0,44.0,8.0,0.0
1,2.0,1.0,44.0,8.0,2.423313768041188
2,2.0,2.0,44.0,8.0,5.535544760096245
3,2.0,3.0,44.0,8.0,0.0
4,2.0,4.0,44.0,8.0,0.0
5,2.0,5.0,44.0,8.0,0.0
6,2.0,6.0,44.0,8.0,0.0
7,2.0,7.0,44.0,8.0,0.0
8,2.0,8.0,44.0,8.0,7.24508009376029
9,2.0,9.0,44.0,8.0,8.866946948774897
10,2.0,10.0,44.0,8.0,7.771090965656917
11,2.0,11.0,44.0,8.0,3.2561643152108513
0,2.0,0.0,44.0,9.0,5.973887153343436
1,2.0,1.0,44.0,9.0,0.0
2,2.0,2.0,44.0,9.0,0.8452811523513003
3,2.0,3.0,44.0,9.0,0.0
4,2.0,4.0,44.0,9.0,0.0
5,2.0,5.0,44.0,9.0,0.0
6,2.0,6.0,44.0,9.0,3.650672469133323
7,2.0,7.0,44.0,9.0,4.045180623055796
8,2.0,8.0,44.0,9.0,9.17378662404793
9,2.0,9.0,44.0,9.0,4.439688776978267
10,2.0,10.0,44.0,9.0,6.499898025240065
11,2.0,11.0,44.0,9.0,3.2999985545355703
0,2.0,0.0,44.0,10.0,2.072639853443435
1,2.0,1.0,44.0,10.0,1.634297460196244
2,2.0,2.0,44.0,10.0,0.8452811523513003
3,2.0,3.0,44.0,10.0,0.0
4,2.0,4.0,44.0,10.0,0.0
5,2.0,5.0,44.0,10.0,0.0
6,2.0,6.0,44.0,10.0,0.012430605181636967
7,2.0,7.0,44.0,10.0,3.6068382298086044
8,2.0,8.0,44.0,10.0,8.428604555527706
9,2.0,9.0,44.0,10.0,7.025908897136694
10,2.0,10.0,44.0,10.0,5.842384435369278
11,2.0,11.0,44.0,10.0,3.6068382298086044
0,2.0,0.0,44.0,11.0,6.32456106794119
1,2.0,1.0,44.0,11.0,0.8452811523513003
2,2.0,2.0,44.0,11.0,0.0
3,2.0,3.0,44.0,11.0,0.0
4,2.0,4.0,44.0,11.0,0.0
5,2.0,5.0,44.0,11.0,0.0
6,2.0,6.0,44.0,11.0,3.168495836561412
7,2.0,7.0,44.0,11.0,7.68342248700748
8,2.0,8.0,44.0,11.0,9.612129017295121
9,2.0,9.0,44.0,11.0,5.184870845498491
10,2.0,10.0,44.0,11.0,3.913677905081638
11,2.0,11.0,44.0,11.0,3.9575121444063575
0,2.0,0.0,44.0,12.0,5.973887153343436
1,2.0,1.0,44.0,12.0,0.0
2,2.0,2.0,44.0,12.0,0.8452811523513003
3,2.0,3.0,44.0,12.0,0.0
4,2.0,4.0,44.0,12.0,0.0
5,2.0,5.0,44.0,12.0,0.0
6,2.0,6.0,44.0,12.0,3.650672469133323
7,2.0,7.0,44.0,12.0,4.045180623055796
8,2.0,8.0,44.0,12.0,9.17378662404793
9,2.0,9.0,44.0,12.0,4.439688776978267
10,2.0,10.0,44.0,12.0,6.499898025240065
11,2.0,11.0,44.0,12.0,3.2999985545355703
0,2.0,0.0,44.0,13.0,0.0
1,2.0,1.0,44.0,13.0,2.423313768041188
2,2.0,2.0,44.0,13.0,5.535544760096245
3,2.0,3.0,44.0,13.0,0.0
4,2.0,4.0,44.0,13.0,0.0
5,2.0,5.0,44.0,13.0,0.0
6,2.0,6.0,44.0,13.0,0.0
7,2.0,7.0,44.0,13.0,0.0
8,2.0,8.0,44.0,13.0,7.24508009376029
9,2.0,9.0,44.0,13.0,8.866946948774897
10,2.0,10.0,44.0,13.0,7.771090965656917
11,2.0,11.0,44.0,13.0,3.2561643152108513
0,2.0,0.0,44.0,14.0,0.0
1,2.0,1.0,44.0,14.0,2.423313768041188
2,2.0,2.0,44.0,14.0,5.535544760096245
3,2.0,3.0,44.0,14.0,0.0
4,2.0,4.0,44.0,14.0,0.0
5,2.0,5.0,44.0,14.0,0.0
6,2.0,6.0,44.0,14.0,0.0
7,2.0,7.0,44.0,14.0,0.0
8,2.0,8.0,44.0,14.0,7.24508009376029
9,2.0,9.0,44.0,14.0,8.866946948774897
10,2.0,10.0,44.0,14.0,7.771090965656919
11,2.0,11.0,44.0,14.0,3.2561643152108513
0,2.0,0.0,45.0,0.0,0.0
1,2.0,1.0,45.0,0.0,0.0
2,2.0,2.0,45.0,0.0,0.0
3,2.0,3.0,45.0,0.0,0.0
4,2.0,4.0,45.0,0.0,0.0
5,2.0,5.0,45.0,0.0,0.0
6,2.0,6.0,45.0,0.0,0.0
7,2.0,7.0,45.0,0.0,0.0
8,2.0,8.0,45.0,0.0,0.0
9,2.0,9.0,45.0,0.0,0.0
10,2.0,10.0,45.0,0.0,0.0
11,2.0,11.0,45.0,0.0,0.0
0,2.0,0.0,45.0,1.0,0.0
1,2.0,1.0,45.0,1.0,0.0
2,2.0,2.0,45.0,1.0,0.0
3,2.0,3.0,45.0,1.0,0.0
4,2.0,4.0,45.0,1.0,0.0
5,2.0,5.0,45.0,1.0,0.0
6,2.0,6.0,45.0,1.0,0.0
7,2.0,7.0,45.0,1.0,0.0
8,2.0,8.0,45.0,1.0,0.0
9,2.0,9.0,45.0,1.0,0.0
10,2.0,10.0,45.0,1.0,0.0
11,2.0,11.0,45.0,1.0,0.0
0,2.0,0.0,45.0,2.0,0.0
1,2.0,1.0,45.0,2.0,0.0
2,2.0,2.0,45.0,2.0,0.0
3,2.0,3.0,45.0,2.0,0.0
